술이름,기준가_JPY,정가_JPY,환율_1JPY_KRW,기준가_KRW,한국반입추정가_KRW,반입배수,재고,출처,가져온날짜,URL,비고
バスカー スモールバッチ・シングルモルト 46.3/700[正規輸入][箱なし],6248,,8.929836,55794,142583,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/the-busker-small-batch-single-malt-700ml-463,
【日本とアメリカの匠の技を融合】サントリー リージェント（LEGENT) [ウイスキー 750ml],6578,,8.929836,58740,150111,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/legent-whisky,
THE DEACON ディーコン ブレンデッドスコッチウイスキー 700ml 40%,3410,,8.929836,30451,77818,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/the-deacon,
シングルモルトジャパニーズウイスキー 戸河内,6600,,8.929836,58937,150615,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/togochi-singlemalt,
【世界五大ウイスキー】アイリッシュ ウイスキー タラモア デュー [アイルランド 700ml ],2178,,8.929836,19449,49702,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/tullamore-dew,
【世界五大ウイスキー】アイリッシュウイスキー　ジェムソン IPA エディション《瓶 700ml×1本》,3027,,8.929836,27031,69078,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ipa-700ml-1jamesonipa,
【アサヒ】ニッカ セッション 43度《瓶180ml》カートン付き,1133,,8.929836,10118,25857,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/43-180mlsession,
ラグ コリクレヴィ エディション (55度/700ml),11000,,8.929836,98228,251024,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/lagg-corriecravie-edition,
ラグ キルモリー エディション 46度 700ml (46度/700ml),8580,,8.929836,76618,195799,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/lagg-kilmory-edition,
I.W.ハーパー12年 [ ウイスキー アメリカ合衆国 700ml ],9768,,8.929836,87227,222910,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/iwharper12years,
ジョニーウォーカー グリーンラベル 15年 700ml 43%,4980,,8.929836,44471,113647,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/johnnie-walker-green-label-15yo-700ml-limited,
【送料無料】嘉之助 HIOKI POT STILL 《瓶700ml》,12100,,8.929836,108051,276126,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/kanosuke-hioki-pot-still-700ml,
期間限定【送料400円引き】キャンペーン中　トリス クラシック《ペットボトル／4000ml》,15620,,8.929836,139484,356454,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/400-4000ml-toris,
期間限定【送料300円引き】キャンペーン中アメリカンウイスキー　メーカーズマーク《瓶 700ml×6本》,16434,,8.929836,146753,375030,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/makers-mark,
期間限定【送料900円引き】キャンペーン中　ジムビーム ホワイトラベル《ペット／2700ml（6本入）》,25608,,8.929836,228675,584384,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/900-2700ml-jimbeem,
期間限定【送料660円引き】キャンペーン中【サントリー】 角 《瓶／700ml（12本入）》※80サイズ,19140,,8.929836,170917,436782,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/kaku-bin-700ml-12,
戸河内ウイスキーリキュール 珈琲 500ml | サクラオブルワリーアンドディスティラリー,1098,,8.929836,9805,25057,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/togouchi-whisky-liqueur-coffee-500ml,
グレンドロナック シングルモルト 15年 スコッチウィスキー [ ウイスキー イギリス 700ml ],17380,,8.929836,155201,396619,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/グレンドロナック-シングルモルト-15年-スコッチウィスキー-ウイスキー-イギリス-700ml,재고없음
アラン シェリーカスク 700ml 55.8度 スコッチ シングルモルト ウイスキー｜正規品,9460,,8.929836,84476,215880,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/arran-sherry-cask-700ml-55-8,
シングルモルト ウイスキー ザ マッカラン ダブルカスク 15年【ギフトボックス】,26290,,8.929836,234765,599947,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/macallan-double-cask-15-years-old,
アラン バレルリザーヴ [ ウイスキー イギリス 700ml ],5555,,8.929836,49605,126767,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/lochranza-distillery,
グレンアラヒー10年　カスクストレングス　バッチ11　59.4度　700ｍｌ,13200,,8.929836,117874,301229,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/glenallachie,
グレンアラヒー 15年 シングルモルトウイスキー　700ｍｌ,14630,,8.929836,130644,333863,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/glenallachie-15yo,
ウイスキーハイボール 戸河内　350ml缶　サクラオＢ＆Ｄ,273,,8.929836,2438,6230,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/350mltogochi,
Kavalan カバラン コンサートマスター シェリーフィニッシュ 箱入り [ ウイスキー 台湾 700ml ],8778,,8.929836,78386,200317,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/kavalan-700ml-sherry,
Kavalanカバラン トリプルシェリーカスク (台湾 700ml 46度 ),10978,,8.929836,98032,250523,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700ml-46-kavalan-triple,
シングルモルト グレンファークラス 15年 46° 700ml,10978,,8.929836,98032,250523,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/glenfarclas-15年-46-700ml,
ニッカ セッション43度700ml ＆ ニッカ フロムザバレル51度500ml　【オンラインストア限定】,7777,,8.929836,69447,177473,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ニッカ-セッション43度700ml-ニッカ-フロムザバレル51度500ml-オンラインストア限定-のコピー,
日本市場向けスモールバッチボトリング　キルホーマン トリスケルカスク　STR　48.3度 700ml,14135,,8.929836,126223,322565,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/kilchoman,
シングルモルトジャパニーズウイスキー 戸河内  カートン無し(ウイスキー 700m/お酒),6600,,8.929836,58937,150615,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700togouch,
嘉之助 DOUBLE DISTILLERY 小正醸造 《瓶700ml》,14300,,8.929836,127697,326332,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/double-distillery-700ml,
アンノック　ピーティーカッター  [ ウイスキー イギリス 700ml ],7678,,8.929836,68563,175214,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/アンノック-ピーティーカッター-スコッチ-ハイランド-シングルモルト-ウイスキー-イギリス-700ml-のコピー,재고없음
アンノック　ピートハート  [ ウイスキー イギリス 700ml ],7678,,8.929836,68563,175214,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/アンノック-ピーティーカッター-スコッチ-ハイランド-シングルモルト-ウイスキー-イギリス-700ml,재고없음
サントリーウイスキー「響 BLOSSOM HARMONY 2023」 　700ml,11000,,8.929836,98228,251024,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/blossom-harmony-2023-700ml,재고없음
デュワーズ　フレンチスムース８年  700ml箱なし【ウイスキー】,2750,,8.929836,24557,62756,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700mldws-french,
YUZA シングルモルト ジャパニーズウイスキー スプリング・イン・ジャパン2024 [数量限定] (ウイスキー 700ml/お酒),16500,,8.929836,147342,376535,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/yuza-2024-700ml,
【サントリー】  角瓶 復刻版 43度 《瓶／700ml》,2145,,8.929836,19154,48948,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/dmfukkoku-700ml,
サントリー シングルモルト ウイスキー 白州12年　 [日本 700ml ] 　※オンラインストア限定,16500,,8.929836,147342,376535,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/12-700mlhakusyu,재고없음
【アサヒ】ニッカ カフェモルト 45度《瓶700ml》数量限定,6600,,8.929836,58937,150615,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/nikka-cafemalt-45-700ml,재고없음
【アサヒ】ニッカ カフェグレーン 45度《瓶700ml》数量限定,6600,,8.929836,58937,150615,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/nikka-coffey-grain,재고없음
キルホーマン PXシェリーカスク 2023 エディション シングルモルト スコッチ ウイスキー 50度  箱付 700ml,16940,,8.929836,151271,386576,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/3-kilchoman-pxc,
サントリー ウイスキー 季（TOKI） ブレンデッド ジャパニーズ ウイスキー 43度 逆輸入 箱なし 700ml,4488,,8.929836,40077,102418,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/suntory-whisky-toki-blended-japanese-whisky,
SUNTORY WORLD WHISKY「碧Ao」 350ml＆ ニッカ フロムザバレル51度500ml　【オンラインストア限定】,6666,,8.929836,59526,152120,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/suntory-world-whisky-碧ao-350ml-ニッカ-フロムザバレル51度500ml-オンラインストア限定,재고없음
【正規 箱付】ザ マッカラン シェリーオーク 12年 700ml 40度（スコッチ シングルモルトウイスキー）,13640,,8.929836,121803,311270,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/the-macallan-sherry-oak-12yo-700ml,
サントリー梅酒 山崎蒸溜所貯蔵梅酒 リッチアンバー [750ml お酒] [ギフトBox入り ],6105,,8.929836,54517,139319,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/suntory-richambar-750ml,
【カートン付き】シングルモルト ジャパニーズウイスキー桜尾　　700ml,6600,,8.929836,58937,150615,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/sakurao,
新ラベル｜カートン ニッカシングルモルト宮城峡　45％《瓶700ml》,7590,,8.929836,67777,173205,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/asahi-nikka-miyagikyo,
新ラベル｜カートン ニッカ シングルモルト 余市　45％《瓶700ml》,7590,,8.929836,67777,173205,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/asahi-nikka-yoichi,
【サントリー】  角瓶 復刻版 43度 《瓶／700ml》,2145,,8.929836,19154,48948,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/43-700ml-fukkoku-kaku,
シングルモルト嘉之助 48度 《瓶700ml》,9900,,8.929836,88405,225921,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/kanosuke-singlemalt,
Dewar's スコッチウイスキー デュワーズ15年 [ ブレンドウイスキー イギリス 750ml ] [ギフトBox入り],6908,,8.929836,61687,157642,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/dewars-15-years,
Dewar's デュワーズ 18年 [ ブレンデッド スコッチ ウイスキー イギリス 700ml ][ギフトBox入り],15180,,8.929836,135555,346414,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/dewars18,
【送料無料】エンジェルズ エンヴィ 750ml 43度 | ポートワイン樽フィニッシュ プレミアムバーボンウイスキー,10980,,8.929836,98050,250569,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/angels-envy-kentucky-straight-bourbon-750ml,
グレンアラヒー　2012　キュヴェワインカスクフィニッシュ　48％[ ウイスキー イギリス 700ml ],11748,,8.929836,104908,268094,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/2012-48-700ml,
アラン クォーターカスク [ ウイスキー イギリス 700ml ],8778,,8.929836,78386,200317,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700ml-arran,
【アサヒ】ニッカ フロムザバレル 51度《瓶500ml》※数量限定,3520,,8.929836,31433,80328,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/from-the-barrel,재고없음
グランツ　トリプルウッド　[ ウイスキー イギリス ],1419,,8.929836,12671,32381,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/grants-triple-wood-700ml-1500ml,재고없음
Berentzen(ベレンツェン) アップル バーボン [ リキュール 28% ドイツ 700ml 瓶],1892,,8.929836,16895,43176,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/berentzen,
【世界五大ウイスキー】ブナハーブン 12年《瓶　700ml×1本》,8195,,8.929836,73180,187013,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/世界五大ウイスキー-ブナハーブン-12年-瓶-700ml-1本,
ハイニッカ [ ウイスキー 日本 720ml ],1309,,8.929836,11689,29871,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/720mlhinikka,
アードベッグ コリーヴレッカン 《瓶 700ml×1本》,11550,,8.929836,103140,263576,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700ml-1-ad-cv,
【世界五大ウイスキー】アードベッグ ウーガダール 《瓶 700ml×1本》,9680,,8.929836,86441,220902,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700ml-1ad-ugdl,
オールドパー 12年 ブレンデッドウイスキー [ ウイスキー イギリス] 750ｍｌ,3938,,8.929836,35166,89867,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/oldparr_12,
キリン シングルブレンデッドジャパニーズウイスキー 富士 700ml,6358,,8.929836,56776,145092,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/fj-sbrn,
キリン　富士 シングルグレーンウイスキー 46度 700ml,5918,,8.929836,52847,135052,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/fuji-single-grain-whisky,
ラガヴーリン 8年 箱入り [ ウイスキー イギリス 700 ] [ギフトBox入り],8305,,8.929836,74162,189522,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/lagavulin-8,
サントリー ウイスキー ローヤルスリム [日本 660ml ],3278,,8.929836,29272,74805,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/660mlroyal,
ジムビーム バーボン  40度　【700ml / 1000ml / 1750ml / 2700ml /4000ml】,1208,,8.929836,10787,27566,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/40-700ml-1000ml-1750ml-2700ml-4000ml-jimbeem,
ライロー シングルグレーン インチデアニー 46.3度 700ml,16148,,8.929836,144199,368503,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ryelaw,
【Kavalan】カバラン バー カクテル DRY シングルモルトハイボール 320ml,280,,8.929836,2500,6389,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/dry-320ml-kavalan,
【世界五大ウイスキー】スコッチウイスキー ジョニーウォーカー レッドラベル 12年《瓶 お得な1L×1本》,1925,,8.929836,17190,43929,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/johnnie-walker-red-1000ml,
モンキーショルダー オリジナル 並行輸入品 700ml 40%,3718,4048,8.929836,33201,84846,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/monkey-shoulder-original-700ml-parallel-import,할인중(정가 ¥4048)
シングルモルト アンノック12年 [ ウイスキー イギリス 700ml ],4708,,8.929836,42042,107439,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/12-700mlannoc12y,재고없음
ブレンデッドジャパニーズウイスキー戸河内    サケカスクフィニッシュ　700ml,3135,,8.929836,27995,71542,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700mltogouchisake,
ブレンデッドジャパニーズウイスキー戸河内    ビアカスクフィニッシュ　700ml,3135,,8.929836,27995,71542,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700mltogouchibeer,
ブレンデッドジャパニーズウイスキー戸河内    ピーティッドカスクフィニッシュ　700ml,3135,,8.929836,27995,71542,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700mltogouchipeated,
ブレンデッドジャパニーズウイスキー戸河内  PREMIUM　700ml,2739,,8.929836,24459,62505,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/togochi-premium-700ml,
【アサヒ】ブラックニッカ クリア《瓶／700ml ペット ／1.8L・2.7L・4L》,767,,8.929836,6849,17503,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/asahi-blacknikka-bin-700ml-1920ml,
グレンファークラス 12年 700ml [並行輸入品],7018,,8.929836,62670,160154,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/希少限定品-グレンファークラス-12年-700ml-並行輸入品,
ジョニーウォーカー ダブルブラック 700ml,3498,,8.929836,31237,79827,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/johnnie-walker,
シングルモルト ウイスキー オーヘントッシャン 12年 [イギリス 700ml お酒 ギフトBOX入り],4279,,8.929836,38211,97649,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/シングルモルト-ウイスキー-オーヘントッシャン-12年-イギリス-700ml-お酒-ギフトbox入り,
I.W.ハーパー ゴールドメダル [ ウイスキー アメリカ合衆国 700ml ],2178,,8.929836,19449,49702,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/i-w-ハーパー-ゴールドメダル-ウイスキー-アメリカ合衆国-700ml,
【終売のため在庫わずか】グランツ トリプルウッド スモーキー ブレンデッド スコッチウイスキー,1980,,8.929836,17681,45184,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/grants-triple-wood-smoky-blended-scotch-whisky,재고없음
ザ・グレンリベット12年 シングルモルトスコッチウイスキー [ ウイスキー イギリス 700ml ] [ギフトBox入り],4708,,8.929836,42042,107439,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ザ-グレンリベット-21年-700ｍｌ-ウイスキー-イギリス-700ml-のコピー,
シングルモルト ウイスキー グレンフィディック12年 [イギリス 700ml お酒 ギフトBOX入り],5038,,8.929836,44989,114970,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/グレンフィディック-18年-40度-700ml-並行輸入品のコピー-1,재고없음
キリン シングルモルトジャパニーズウイスキー 富士 700ml,6798,,8.929836,60705,155133,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/fujigotemba-singlemalt-whisky-700ml,
※カートンに痛みあり【数量限定】デュワーズ ダブルダブル 32年 46度　500ml  [ギフトBox入り],54780,,8.929836,489176,1250099,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/数量限定-デュワーズ-32年-40度-500ml-ギフトbox入り,
スーパーニッカ [ ウイスキー 日本 700ml ],3058,,8.929836,27307,69784,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700mlsupernikka,
ニッカ ブラックニッカ リッチブレンド [ ウイスキー 日本 700ml ],1309,,8.929836,11689,29871,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700ml-blacknikka-rich,
ブラックニッカ　ディープブレンド [ ウイスキー 日本 700ml ],1419,,8.929836,12671,32381,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/700mlblaacknikka-deep,
ニッカ ブラックニッカ スペシャル [ ウイスキー 日本 ],1485,,8.929836,13261,33889,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/blacknikka,
サントリー　ウイスキー レッド　640ml《1本入》,935,,8.929836,8349,21336,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/サントリー-ウイスキー-レッド-640ml-1本入,
サントリー ホワイト [ ウイスキー 日本 640ml ],1342,,8.929836,11984,30625,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/さらにお得な大容量-サントリー-ホワイト-ペット-4lのコピー,
ロングモーン 16年 48度 700ml [並行輸入品] スペイサイド シングルモルトスコッチウイスキー,20350,,8.929836,181722,464394,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ロングモーン-16年-48度-700ml-並行輸入品-スペイサイド-シングルモルトスコッチウイスキー,
フォートウィリアム [ ブレンディッドウイスキー イギリス 700ml ],1210,,8.929836,10805,27612,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ben-nevis-700ml,
クライヌリッシュ 14年 箱入り [ ウイスキー イギリス 700ml ],8338,,8.929836,74457,190276,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/clynelish-aged-14-years,
アランモルト 10年 [ ウイスキー イギリス 700ml ],7018,,8.929836,62670,160154,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/arran-10,
ブレンデッドスコッチウイスキー バランタイン 7年 [ ウイスキー イギリス 700ml お酒],2398,,8.929836,21414,54724,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ブレンデッドスコッチウイスキー-バランタイン-7年-ウイスキー-イギリス-700ml-お酒,
デュワーズ 12年 [ ブレンデッド スコッチ ウイスキー イギリス 700ml ],2805,,8.929836,25048,64011,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/12-700mldewars,
【世界五大ウイスキー】アイリッシュウイスキー　ジェムソン スタンダード《瓶 700ml×1本》,2178,,8.929836,19449,49702,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/jameson-700ml,
キルホーマン サナイグ 46度 ｜並行品,9680,,8.929836,86441,220902,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/kilchoman-sanaig-700,
ザ シングルトン ダフタウン 12年 40度 700ml [ウイスキー],4488,,8.929836,40077,102418,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/ザ-シングルトン-ダフタウン-12年-40度-700ml-ウイスキー,
【世界五大ウイスキー】  アイラジャーニー [ ウイスキー ブレンデッドモルト 46度 イギリス 700ml 瓶 ],6149,,8.929836,54910,140324,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/世界五大ウイスキー-アイラジャーニー-ウイスキー-ブレンデッドモルト-46度-イギリス-700ml-瓶,
【数量限定】デュワーズ　ダブルダブル　27年 46度　500ml  [ギフトBox入り],31680,,8.929836,282897,722949,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/数量限定-デュワーズ-27年-40度-750ml-ギフトbox入り,
【数量限定】デュワーズ ダブルダブル 21年 46度　500ml  [ギフトBox入り],15290,,8.929836,136537,348923,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/21-46-500ml-bodewars,
（カートン痛みあり）デュワーズ 25年 750ml | 数量限定 ブレンデッドスコッチウイスキー ロイヤルブラックラ樽フィニッシュ,24618,,8.929836,219835,561793,2.5555,N,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/dewars-25-years-old-scotch-whisky,재고없음
バスカー アイリッシュウイスキー 700ml 40% | 三種の樽が生むトロピカルな味わい,2288,,8.929836,20431,52212,2.5555,Y,酒庫住田屋(sumidaya)(Shopify products.json),2026-07-27,https://shop.sumidaya.co.jp/products/the-busker-irish-whiskey-700ml,
