위스키명,브랜드,표시가_USD,마일리지할인율_%,할인가_USD,정상가_USD,할인율_%,누적판매,리뷰수,평점,재고,구매가능,소분류,상품코드,SKU,상품URL
시그나토리 글렌알라키 2009 캐스크 스트렝스 15년 #900863 700ml,시그나토리 빈티지,169.613,25.0,214.7,226.0,5.0,200,1,10.0,0,N,1220:싱글몰트 위스키,5895328,288631000007,https://www.shilladfs.com/estore/kr/ko/p/5895328
Jerez Sherry Cask 1000ml,스페이번,35.28,51.0,35.28,72.0,51.0,5,0,0.0,6,Y,1220:싱글몰트 위스키,5866023,266531000007,https://www.shilladfs.com/estore/kr/ko/p/5866023
Bordeaux Red Wine Cask 1000ml,스페이번,32.391,45.0,53.1,59.0,10.0,2,0,0.0,6,Y,1220:싱글몰트 위스키,5866022,266531000006,https://www.shilladfs.com/estore/kr/ko/p/5866022
Kentucky Bourbon Cask 1000ml,스페이번,25.48,51.0,25.48,52.0,51.0,3,0,0.0,6,Y,1220:싱글몰트 위스키,5866024,266531000005,https://www.shilladfs.com/estore/kr/ko/p/5866024
Balblair 12 Years Old 1000ml,발블레어,39.2,51.0,39.2,80.0,51.0,6,0,0.0,6,Y,1220:싱글몰트 위스키,5865410,265731000005,https://www.shilladfs.com/estore/kr/ko/p/5865410
시바스리갈 엑스트라 럼 캐스크 셀렉션 1000ml,시바스리갈,40.6087,30.0,55.1,58.0,5.0,3,0,0.0,6,Y,1211:블렌디드 위스키,5897717,110331000037,https://www.shilladfs.com/estore/kr/ko/p/5897717
Old Pulteney 10 Years Old 1000ml,올드풀트니,38.114,35.0,56.05,59.0,5.0,4,0,0.0,6,Y,1220:싱글몰트 위스키,5866021,265831000008,https://www.shilladfs.com/estore/kr/ko/p/5866021
GLENGOINE 12yo First-Fill Edition 1000ml,글렌고인,46.61,41.0,46.61,79.0,41.0,31,0,0.0,6,Y,1220:싱글몰트 위스키,5865404,294531000001,https://www.shilladfs.com/estore/kr/ko/p/5865404
발렌타인 21년 GLENBURGIE 700ml,발렌타인,175.0,30.0,175.0,250.0,30.0,51,0,0.0,6,Y,1220:싱글몰트 위스키,5885750,046131000070,https://www.shilladfs.com/estore/kr/ko/p/5885750
보모어 11년 700ml,보모어,,,38.5,55.0,30.0,13,0,0.0,6,Y,1220:싱글몰트 위스키,5833044,114231000059,https://www.shilladfs.com/estore/kr/ko/p/5833044
글렌모렌지 16년 트리뷰트 1000ml,글렌모렌지,,,74.25,99.0,25.0,54,0,0.0,0,N,1220:싱글몰트 위스키,5843623,108631000069,https://www.shilladfs.com/estore/kr/ko/p/5843623
글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,,,67.5,90.0,25.0,40,0,0.0,6,Y,1220:싱글몰트 위스키,5843622,108631000068,https://www.shilladfs.com/estore/kr/ko/p/5843622
발베니12년 골든캐스크 IGL 700ml,발베니,48.0,40.0,48.0,80.0,40.0,163,0,0.0,0,N,1220:싱글몰트 위스키,5815472,112231000049,https://www.shilladfs.com/estore/kr/ko/p/5815472
ABERLOUR 18년 700ml,발렌타인,150.5,30.0,150.5,215.0,30.0,92,0,0.0,6,Y,1220:싱글몰트 위스키,5837406,046131000062,https://www.shilladfs.com/estore/kr/ko/p/5837406
더 글렌리벳 14년 1000ml,글렌리벳,59.755,30.0,80.75,85.0,5.0,44,0,0.0,6,Y,1220:싱글몰트 위스키,5828031,110431000038,https://www.shilladfs.com/estore/kr/ko/p/5828031
시바스리갈 엑스트라 셰리 캐스크 셀렉션 1000ml,시바스리갈,34.713,40.0,55.1,58.0,5.0,9,0,0.0,6,Y,1211:블렌디드 위스키,5828032,110331000036,https://www.shilladfs.com/estore/kr/ko/p/5828032
GF LIQU GF19 Aston Martin F1 700ml,글렌피딕,95.7,42.0,95.7,165.0,42.0,232,0,0.0,0,N,1220:싱글몰트 위스키,5798745,082331000060,https://www.shilladfs.com/estore/kr/ko/p/5798745
GF LIQU GF18 Vat 4 IGL Festive 700ml,글렌피딕,94.25,35.0,94.25,145.0,35.0,146,0,0.0,0,N,1220:싱글몰트 위스키,5798744,082331000059,https://www.shilladfs.com/estore/kr/ko/p/5798744
히비키 마스터즈 셀렉트 스페셜 에디션 700ml,산토리,238.0,0.0,238.0,238.0,0.0,698,0,0.0,0,N,1211:블렌디드 위스키,5166675,114131000018,https://www.shilladfs.com/estore/kr/ko/p/5166675
보모어 25년 700ml,보모어,,,476.0,560.0,15.0,69,0,0.0,0,N,1220:싱글몰트 위스키,5221773,114231000037,https://www.shilladfs.com/estore/kr/ko/p/5221773
카미키 인텐스 500ml,카미키,49.056,42.0,67.2,84.0,20.0,4,0,0.0,6,Y,1211:블렌디드 위스키,5696486,254631000026,https://www.shilladfs.com/estore/kr/ko/p/5696486
The Deacon 1L,발렌타인,27.93,43.0,27.93,49.0,43.0,3,0,0.0,6,Y,1211:블렌디드 위스키,5796123,046131000063,https://www.shilladfs.com/estore/kr/ko/p/5796123
엔젤스 엔비 스몰 700ml,듀어스,59.78,39.0,59.78,98.0,39.0,29,0,0.0,6,Y,1211:블렌디드 위스키,5791018,113531000092,https://www.shilladfs.com/estore/kr/ko/p/5791018
엔젤스 엔비 플래그십 700ml,듀어스,29.89,39.0,29.89,49.0,39.0,24,0,0.0,6,Y,1211:블렌디드 위스키,5791017,113531000091,https://www.shilladfs.com/estore/kr/ko/p/5791017
로얄브라클라 24년 익셉셔널 캐스크 CS (올로로소) 700ml,로얄브라클라,629.3,30.0,629.3,899.0,30.0,164,0,0.0,0,N,1220:싱글몰트 위스키,5791016,113531000088,https://www.shilladfs.com/estore/kr/ko/p/5791016
산토리 토키 블랙 1000ml,산토리,27.17,51.0,52.25,55.0,5.0,36,0,0.0,0,N,1211:블렌디드 위스키,5746023,114131000045,https://www.shilladfs.com/estore/kr/ko/p/5746023
더 글렌그란트 30년 700ml,더 글렌그란트,1800.0,10.0,1800.0,2000.0,10.0,15,0,0.0,0,N,1220:싱글몰트 위스키,5783250,257131000010,https://www.shilladfs.com/estore/kr/ko/p/5783250
잭다니엘 본디드 라이 1000ml,잭다니엘,43.2,10.0,43.2,48.0,10.0,24,0,0.0,6,Y,1211:블렌디드 위스키,5712651,114931000067,https://www.shilladfs.com/estore/kr/ko/p/5712651
DALMORE LIQU Fettercairn 50YO 70cl,패터캐른,26235.0,10.0,26235.0,29150.0,10.0,1,0,0.0,1,Y,1220:싱글몰트 위스키,5219287,114431000090,https://www.shilladfs.com/estore/kr/ko/p/5219287
고든앤맥패일 프라이빗컬렉션 링크우드 1981 40년 700ml,고든 앤 맥패일,2009.15,45.0,2009.15,3653.0,45.0,24,0,0.0,1,Y,1220:싱글몰트 위스키,5747995,115431000205,https://www.shilladfs.com/estore/kr/ko/p/5747995
고든앤맥패일 코노세어초이스 스트라스아일라 1985 38년 700ml,고든 앤 맥패일,1943.15,45.0,1943.15,3533.0,45.0,12,0,0.0,1,Y,1220:싱글몰트 위스키,5747994,115431000204,https://www.shilladfs.com/estore/kr/ko/p/5747994
고든앤맥패일 프라이빗컬렉션 스페이번 1977 44년 700ml,고든 앤 맥패일,2773.65,45.0,2773.65,5043.0,45.0,8,0,0.0,0,N,1220:싱글몰트 위스키,5747993,115431000203,https://www.shilladfs.com/estore/kr/ko/p/5747993
고든앤맥패일 코노세어초이스 글렌로지 1988 32년 700ml,고든 앤 맥패일,1434.4,45.0,1434.4,2608.0,45.0,11,0,0.0,1,Y,1220:싱글몰트 위스키,5747992,115431000202,https://www.shilladfs.com/estore/kr/ko/p/5747992
고든앤맥패일 코노세어초이스 하이랜드파크 1987 35년 700ml,고든 앤 맥패일,1437.15,45.0,1437.15,2613.0,45.0,25,0,0.0,1,Y,1220:싱글몰트 위스키,5747991,115431000201,https://www.shilladfs.com/estore/kr/ko/p/5747991
벤리악 40년 700ml,벤리악,3038.0,38.0,3038.0,4900.0,38.0,4,0,0.0,1,Y,1220:싱글몰트 위스키,5757662,114931000051,https://www.shilladfs.com/estore/kr/ko/p/5757662
GF LIQU Glenfiddich 50 Time Series 700ml,글렌피딕,37097.5,29.0,37097.5,52250.0,29.0,11,0,0.0,0,N,1220:싱글몰트 위스키,5188730,082331000050,https://www.shilladfs.com/estore/kr/ko/p/5188730
GF LIQU Glenfiddich 40 700ml,글렌피딕,2907.58,47.0,2907.58,5486.0,47.0,26,0,0.0,1,Y,1220:싱글몰트 위스키,5757402,082331000047,https://www.shilladfs.com/estore/kr/ko/p/5757402
BALVENIE LIQU Balvenie 40 Y3 700ml,발베니,7054.6,30.0,7054.6,10078.0,30.0,37,0,0.0,2,Y,1220:싱글몰트 위스키,5753467,112231000041,https://www.shilladfs.com/estore/kr/ko/p/5753467
윌더니스 트레일 켄터키 스트레이트 하이 라이 버번 750ml,WILDERNESS TRAIL,24.2,56.0,24.2,55.0,56.0,9,0,0.0,6,Y,1211:블렌디드 위스키,5690486,256731000009,https://www.shilladfs.com/estore/kr/ko/p/5690486
윌더니스 트레일 켄터키 스트레이트 휘티드 버번 750ml,WILDERNESS TRAIL,22.0,56.0,22.0,50.0,56.0,11,0,0.0,6,Y,1211:블렌디드 위스키,5690487,256731000010,https://www.shilladfs.com/estore/kr/ko/p/5690487
윌더니스 트레일 켄터키 스트레이트 라이 750ml,WILDERNESS TRAIL,25.175,50.0,47.5,50.0,5.0,4,0,0.0,6,Y,1211:블렌디드 위스키,5690488,256731000011,https://www.shilladfs.com/estore/kr/ko/p/5690488
고든앤맥패일 코노세어초이스 토민타울 2001 22년 700ml,고든 앤 맥패일,311.144,15.0,349.6,368.0,5.0,20,0,0.0,0,N,1220:싱글몰트 위스키,5724903,115431000190,https://www.shilladfs.com/estore/kr/ko/p/5724903
고든앤맥패일 코노세어초이스 스트라스밀 2008 14년 700ml,고든 앤 맥패일,153.748,35.0,226.1,238.0,5.0,32,0,0.0,0,N,1220:싱글몰트 위스키,5724902,115431000194,https://www.shilladfs.com/estore/kr/ko/p/5724902
고든앤맥패일 코노세어초이스 글렌버기 1995 27년 700ml,고든 앤 맥패일,376.618,35.0,553.85,583.0,5.0,57,0,0.0,0,N,1220:싱글몰트 위스키,5724907,115431000196,https://www.shilladfs.com/estore/kr/ko/p/5724907
로얄살루트 62년 건 살루트 컬렉선 더 오리지널 리저브 700ml,로얄살루트,2106.3,30.0,2106.3,3009.0,30.0,50,0,0.0,6,Y,1211:블렌디드 위스키,5739769,110231000036,https://www.shilladfs.com/estore/kr/ko/p/5739769
GF LIQU Glenfiddich 39 1985 Cask 700ml,글렌피딕,2970.0,40.0,2970.0,4950.0,40.0,58,1,8.0,6,Y,1220:싱글몰트 위스키,5717430,082331000057,https://www.shilladfs.com/estore/kr/ko/p/5717430
The Lakes Equinox 700ml,더 레이크,76.228,35.0,112.1,118.0,5.0,13,0,0.0,6,Y,1220:싱글몰트 위스키,5690687,268331000069,https://www.shilladfs.com/estore/kr/ko/p/5690687
The Lakes Kairos 700ml,더 레이크,49.5,55.0,49.5,110.0,55.0,12,0,0.0,6,Y,1220:싱글몰트 위스키,5690686,268331000068,https://www.shilladfs.com/estore/kr/ko/p/5690686
The Lakes Resfeber 700ml,더 레이크,49.5,55.0,49.5,110.0,55.0,12,0,0.0,6,Y,1220:싱글몰트 위스키,5690684,268331000067,https://www.shilladfs.com/estore/kr/ko/p/5690684
The Lakes Reserve No.7 700ml,더 레이크,72.99799999999999,35.0,107.35,113.0,5.0,29,0,0.0,0,N,1220:싱글몰트 위스키,5690685,268331000066,https://www.shilladfs.com/estore/kr/ko/p/5690685
The Lakes Reserve No.6 700ml,더 레이크,72.99799999999999,35.0,107.35,113.0,5.0,26,0,0.0,1,Y,1220:싱글몰트 위스키,5690683,268331000065,https://www.shilladfs.com/estore/kr/ko/p/5690683
글렌모레이 럼 아그리꼴 700ml,글렌모레이,69.9865,50.0,132.05,139.0,5.0,3,0,0.0,6,Y,1220:싱글몰트 위스키,5707055,249031000012,https://www.shilladfs.com/estore/kr/ko/p/5707055
싱글톤 더프타운 25년 700ml,싱글톤,360.0,40.0,360.0,600.0,40.0,121,0,0.0,6,Y,1220:싱글몰트 위스키,5704240,111231000048,https://www.shilladfs.com/estore/kr/ko/p/5704240
라가불린 10년 700ml,라가불린,52.7345,42.0,86.45,91.0,5.0,38,0,0.0,0,N,1220:싱글몰트 위스키,5704238,111131000033,https://www.shilladfs.com/estore/kr/ko/p/5704238
아드모어 트리플 우드 1000ml,아드모어,58.8,30.0,58.8,84.0,30.0,7,0,0.0,6,Y,1220:싱글몰트 위스키,5642385,114231000058,https://www.shilladfs.com/estore/kr/ko/p/5642385
고든앤맥패일 코노세어초이스 쿨일라 2006 17년 700ml,고든 앤 맥패일,216.0,20.0,216.0,270.0,20.0,53,0,0.0,0,N,1220:싱글몰트 위스키,5677236,115431000186,https://www.shilladfs.com/estore/kr/ko/p/5677236
고든앤맥패일 코노세어초이스 쿨일라 사시까이아 2010 12년 700ml,고든 앤 맥패일,132.42999999999998,35.0,194.75,205.0,5.0,111,0,0.0,0,N,1220:싱글몰트 위스키,5677233,115431000184,https://www.shilladfs.com/estore/kr/ko/p/5677233
고든앤맥패일 코노세어초이스 글렌토커스 2007 15년 700ml,고든 앤 맥패일,133.72199999999998,35.0,196.65,207.0,5.0,75,0,0.0,0,N,1220:싱글몰트 위스키,5677232,115431000183,https://www.shilladfs.com/estore/kr/ko/p/5677232
고든앤맥패일 코노세어초이스 올트모어 세인트조셉 2009 13년 700ml,고든 앤 맥패일,122.85,35.0,122.85,189.0,35.0,30,1,10.0,0,N,1220:싱글몰트 위스키,5677223,115431000182,https://www.shilladfs.com/estore/kr/ko/p/5677223
고든앤맥패일 디스틸러리 몰트락 15년 700ml,고든 앤 맥패일,96.254,35.0,141.55,149.0,5.0,35,0,0.0,0,N,1220:싱글몰트 위스키,5677231,115431000181,https://www.shilladfs.com/estore/kr/ko/p/5677231
고든앤맥패일 디스커버리 토마틴 2011 12년 700ml,고든 앤 맥패일,53.61799999999999,35.0,78.85,83.0,5.0,19,0,0.0,0,N,1220:싱글몰트 위스키,5677226,115431000174,https://www.shilladfs.com/estore/kr/ko/p/5677226
고든앤맥패일 디스커버리 글렌로티스 11년 700ml,고든 앤 맥패일,53.61799999999999,35.0,78.85,83.0,5.0,27,0,0.0,0,N,1220:싱글몰트 위스키,5677225,115431000172,https://www.shilladfs.com/estore/kr/ko/p/5677225
메이커스 마크 46 1000ml,메이커스마크,33.734500000000004,50.0,63.65,67.0,5.0,62,0,0.0,0,N,1220:싱글몰트 위스키,5592649,109831000035,https://www.shilladfs.com/estore/kr/ko/p/5592649
제임슨 블랙배럴 1000ml,제임슨,30.68,48.0,30.68,59.0,48.0,11,0,0.0,6,Y,1211:블렌디드 위스키,5661456,110531000006,https://www.shilladfs.com/estore/kr/ko/p/5661456
제임슨 트리플 트리플 1000ml,제임슨,23.97,49.0,23.97,47.0,49.0,15,0,0.0,6,Y,1211:블렌디드 위스키,5661609,110531000005,https://www.shilladfs.com/estore/kr/ko/p/5661609
달모어 컨스텔레이션 1976년 700ml,달모어,,,20995.0,22100.0,5.0,28,0,0.0,1,Y,1220:싱글몰트 위스키,5653826,114431000031,https://www.shilladfs.com/estore/kr/ko/p/5653826
달모어 캐스크 큐레이션 시리즈 – 포트 에디션 700ml * 3,달모어,,,42227.5,44450.0,5.0,16,0,0.0,1,Y,1220:싱글몰트 위스키,5652877,114431000115,https://www.shilladfs.com/estore/kr/ko/p/5652877
더 글렌리벳 Grounbreaker Collection 700ml,글렌리벳,55.10000000000001,45.0,95.0,100.0,5.0,24,0,0.0,6,Y,1220:싱글몰트 위스키,5615677,110431000031,https://www.shilladfs.com/estore/kr/ko/p/5615677
더 글렌리벳 Caskmakers 700ml,글렌리벳,69.597,30.0,94.05,99.0,5.0,23,0,0.0,0,N,1220:싱글몰트 위스키,5615676,110431000030,https://www.shilladfs.com/estore/kr/ko/p/5615676
브렌 10YO 700ml,와인나라,68.625,45.0,112.5,125.0,10.0,2,0,0.0,5,Y,1220:싱글몰트 위스키,5591605,274231000010,https://www.shilladfs.com/estore/kr/ko/p/5591605
와일드터키 마스터스 킵 언포가튼 750ml,와일드터키,126.0,10.0,126.0,140.0,10.0,369,1,10.0,0,N,1211:블렌디드 위스키,5605263,257231000007,https://www.shilladfs.com/estore/kr/ko/p/5605263
와일드무어 30년 트로피칼 코스트 700ml,와일드무어,250.648,35.0,368.6,388.0,5.0,91,0,0.0,6,Y,1211:블렌디드 위스키,5399822,279331000003,https://www.shilladfs.com/estore/kr/ko/p/5399822
듀어스 25년 750ml,듀어스,154.7595,57.0,303.45,357.0,15.0,119,1,10.0,0,N,1211:블렌디드 위스키,5268253,113531000022,https://www.shilladfs.com/estore/kr/ko/p/5268253
NEW 올트모어 21년 (깔바도스) 500ml,올트모어,103.97750000000002,48.0,189.05,199.0,5.0,225,0,0.0,0,N,1220:싱글몰트 위스키,5560834,113531000086,https://www.shilladfs.com/estore/kr/ko/p/5560834
크라이겔라키 33년 700ml,듀어스,1262.4,60.0,1262.4,3156.0,60.0,7,0,0.0,0,N,1220:싱글몰트 위스키,5560827,113531000036,https://www.shilladfs.com/estore/kr/ko/p/5560827
더 패밀리 캐스크스 2007_S23 700ml,글렌파클라스,245.52,38.0,245.52,396.0,38.0,128,0,0.0,0,N,1220:싱글몰트 위스키,5548860,265931000010,https://www.shilladfs.com/estore/kr/ko/p/5548860
더 패밀리 캐스크스 2000_S24 700ml,글렌파클라스,461.2439999999999,35.0,678.3,714.0,5.0,82,0,0.0,0,N,1220:싱글몰트 위스키,5548857,265931000015,https://www.shilladfs.com/estore/kr/ko/p/5548857
글렌피딕 XX 700ml ,글렌피딕,49.68,46.0,49.68,92.0,46.0,131,0,0.0,0,N,1220:싱글몰트 위스키,5544313,082331000030,https://www.shilladfs.com/estore/kr/ko/p/5544313
맥캘란 레어 캐스크 블랙 700ml,맥캘란,548.15,5.0,548.15,577.0,5.0,132,0,0.0,0,N,1220:싱글몰트 위스키,5145168,081831000023,https://www.shilladfs.com/estore/kr/ko/p/5145168
맥캘란 하모니 컬렉션 700ml,맥캘란,175.75,5.0,175.75,185.0,5.0,118,1,10.0,0,N,1220:싱글몰트 위스키,5532321,081831000063,https://www.shilladfs.com/estore/kr/ko/p/5532321
오켄토션 24년 700ml,오켄토션,139.104,50.0,248.4,276.0,10.0,89,0,0.0,0,N,1220:싱글몰트 위스키,5489101,114231000051,https://www.shilladfs.com/estore/kr/ko/p/5489101
달모어 포트폴리오 시리즈 2015년 700ml,달모어,,,593.75,625.0,5.0,42,0,0.0,0,N,1220:싱글몰트 위스키,5524985,114431000112,https://www.shilladfs.com/estore/kr/ko/p/5524985
달모어 포트폴리오 시리즈 2007년 700ml,달모어,,,883.5,930.0,5.0,24,0,0.0,1,Y,1220:싱글몰트 위스키,5524986,114431000113,https://www.shilladfs.com/estore/kr/ko/p/5524986
패터캐른 40년 700ml,패터캐른,3816.0,20.0,3816.0,4770.0,20.0,11,0,0.0,0,N,1220:싱글몰트 위스키,5219289,114431000089,https://www.shilladfs.com/estore/kr/ko/p/5219289
딩글 캐스크 스트렝스 배치6 700ml,딩글,139.68,52.0,174.6,291.0,40.0,39,0,0.0,0,N,1220:싱글몰트 위스키,5512993,266631000004,https://www.shilladfs.com/estore/kr/ko/p/5512993
오켄토션 18년 700ml,오켄토션,52.92,50.0,94.5,105.0,10.0,50,0,0.0,3,Y,1220:싱글몰트 위스키,5489104,114231000050,https://www.shilladfs.com/estore/kr/ko/p/5489104
달모어 40년 2024년 에디션 700ml,달모어,,,14440.0,15200.0,5.0,14,0,0.0,4,Y,1220:싱글몰트 위스키,5358027,114431000102,https://www.shilladfs.com/estore/kr/ko/p/5358027
달모어 45년 700ml,달모어,,,23512.5,24750.0,5.0,12,0,0.0,4,Y,1220:싱글몰트 위스키,5501933,114431000082,https://www.shilladfs.com/estore/kr/ko/p/5501933
달모어 컨스텔레이션 1991 캐스크 27 700ml,달모어,,,5633.5,5930.0,5.0,13,0,0.0,1,Y,1220:싱글몰트 위스키,5360845,114431000105,https://www.shilladfs.com/estore/kr/ko/p/5360845
잭다니엘 블랙 맥라렌 에디션 1000ml,잭다니엘,20.58,51.0,20.58,42.0,51.0,103,0,0.0,6,Y,1211:블렌디드 위스키,5334658,114931000048,https://www.shilladfs.com/estore/kr/ko/p/5334658
달모어 20년 700ml,달모어,,,641.25,675.0,5.0,250,1,10.0,0,N,1220:싱글몰트 위스키,5358025,114431000101,https://www.shilladfs.com/estore/kr/ko/p/5358025
듀어스 더블더블 21년 스톤 토스티드 1.5L (아메리칸 오크 & 프렌치 오크),듀어스,198.55,48.0,361.0,380.0,5.0,140,0,0.0,0,N,1211:블렌디드 위스키,5460670,113531000082,https://www.shilladfs.com/estore/kr/ko/p/5460670
달모어 28년 700ml,달모어,,,4322.5,4550.0,5.0,28,0,0.0,6,Y,1220:싱글몰트 위스키,5464818,114431000093,https://www.shilladfs.com/estore/kr/ko/p/5464818
달모어 King Alexander III TRX 700ml,달모어,,,297.35,313.0,5.0,679,7,10.0,0,N,1220:싱글몰트 위스키,5125887,114431000079,https://www.shilladfs.com/estore/kr/ko/p/5125887
올트모어 21년 (COLHEITA)700ml,올트모어,275.50000000000006,45.0,475.0,500.0,5.0,123,1,10.0,0,N,1220:싱글몰트 위스키,5460669,113531000069,https://www.shilladfs.com/estore/kr/ko/p/5460669
달모어 루미너리 No.2 700ml,달모어,,,332.5,350.0,5.0,142,2,10.0,0,N,1220:싱글몰트 위스키,5462755,114431000094,https://www.shilladfs.com/estore/kr/ko/p/5462755
탐나불린 SB 1000ml,탐나불린,26.712,52.0,50.4,56.0,10.0,102,2,9.0,6,Y,1220:싱글몰트 위스키,5462651,114431000096,https://www.shilladfs.com/estore/kr/ko/p/5462651
주라 IE 3 1000ml,주라,31.05,55.0,62.1,69.0,10.0,23,0,0.0,6,Y,1220:싱글몰트 위스키,5462592,114431000095,https://www.shilladfs.com/estore/kr/ko/p/5462592
패터캐른 25년 700ml,패터캐른,324.35,35.0,324.35,499.0,35.0,42,0,0.0,6,Y,1220:싱글몰트 위스키,5401203,114431000109,https://www.shilladfs.com/estore/kr/ko/p/5401203
패터캐른 17년 700ml,패터캐른,68.2,45.0,68.2,124.0,45.0,65,0,0.0,6,Y,1220:싱글몰트 위스키,5401205,114431000108,https://www.shilladfs.com/estore/kr/ko/p/5401205
패터캐른 14년 700ml,패터캐른,38.18,54.0,38.18,83.0,54.0,36,0,0.0,6,Y,1220:싱글몰트 위스키,5401202,114431000107,https://www.shilladfs.com/estore/kr/ko/p/5401202
카이요 Japanese Mizunara Signature 700ml,카이요 위스키,54.05,53.0,54.05,115.0,53.0,47,0,0.0,6,Y,1220:싱글몰트 위스키,5437282,276631000004,https://www.shilladfs.com/estore/kr/ko/p/5437282
카이요 Japanese Mizunara Cask Strength 700ml,카이요 위스키,73.35,55.0,73.35,163.0,55.0,157,1,10.0,6,Y,1220:싱글몰트 위스키,5437281,276631000005,https://www.shilladfs.com/estore/kr/ko/p/5437281
글렌파클라스 30년 700ml,글렌파클라스,577.2,35.0,577.2,888.0,35.0,136,1,10.0,0,N,1220:싱글몰트 위스키,5345871,265931000009,https://www.shilladfs.com/estore/kr/ko/p/5345871
몰트락 SR FY24 700ml (2023 Special Release),몰트락,210.9,30.0,285.0,300.0,5.0,62,0,0.0,6,Y,1220:싱글몰트 위스키,5420938,111231000042,https://www.shilladfs.com/estore/kr/ko/p/5420938
로즈아일 12년 SR FY24 700ml (2023 Special Release),탈리스커,100.8,30.0,100.8,144.0,30.0,84,0,0.0,1,Y,1220:싱글몰트 위스키,5420685,111131000032,https://www.shilladfs.com/estore/kr/ko/p/5420685
올트모어 25년 700ml,올트모어,354.68250000000006,46.0,622.25,655.0,5.0,222,0,0.0,1,Y,1220:싱글몰트 위스키,5417209,113531000037,https://www.shilladfs.com/estore/kr/ko/p/5417209
맥캘란 GTR18년 700ml,맥캘란,335.35,5.0,335.35,353.0,5.0,414,1,8.0,0,N,1220:싱글몰트 위스키,5430959,081831000053,https://www.shilladfs.com/estore/kr/ko/p/5430959
맥캘란 GTR15년 700ml,맥캘란,159.6,5.0,159.6,168.0,5.0,343,1,10.0,0,N,1220:싱글몰트 위스키,5430961,081831000054,https://www.shilladfs.com/estore/kr/ko/p/5430961
우드포드 리저브 홀리데이 에디션 1L,우드포드 리저브,35.339999999999996,41.0,57.0,60.0,5.0,94,1,10.0,6,Y,1211:블렌디드 위스키,5429234,114931000056,https://www.shilladfs.com/estore/kr/ko/p/5429234
턴테이블 스모킨 리프 700ml,턴테이블,49.068000000000005,48.0,84.6,94.0,10.0,8,0,0.0,6,Y,1211:블렌디드 위스키,5408660,280431000002,https://www.shilladfs.com/estore/kr/ko/p/5408660
턴테이블 비터스윗 심포니 700ml,턴테이블,49.068000000000005,48.0,84.6,94.0,10.0,6,0,0.0,6,Y,1211:블렌디드 위스키,5408661,280431000001,https://www.shilladfs.com/estore/kr/ko/p/5408661
글렌알라키 10년 배치11 700ml,글렌알라키,89.42399999999999,35.0,124.2,138.0,10.0,725,2,10.0,0,N,1220:싱글몰트 위스키,5420588,265631000007,https://www.shilladfs.com/estore/kr/ko/p/5420588
미클토어 쉐리 700ml,미클토어,49.959,45.0,81.9,91.0,10.0,23,0,0.0,0,N,1220:싱글몰트 위스키,5418557,275831000002,https://www.shilladfs.com/estore/kr/ko/p/5418557
싱글톤 더프타운 21년 700ml,싱글톤,172.2,40.0,172.2,287.0,40.0,467,3,10.0,6,Y,1220:싱글몰트 위스키,5417832,111231000040,https://www.shilladfs.com/estore/kr/ko/p/5417832
턴테이블 파라다이스 펑크 700ml,턴테이블,49.068000000000005,48.0,84.6,94.0,10.0,5,0,0.0,6,Y,1211:블렌디드 위스키,5408662,280431000003,https://www.shilladfs.com/estore/kr/ko/p/5408662
퍼컬렌 15년 700ml,퍼컬렌,40.85,57.0,40.85,95.0,57.0,27,0,0.0,6,Y,1220:싱글몰트 위스키,5304447,249031000038,https://www.shilladfs.com/estore/kr/ko/p/5304447
퍼컬렌 21년 700ml,퍼컬렌,133.4275,50.0,251.75,265.0,5.0,146,1,10.0,0,N,1220:싱글몰트 위스키,5304440,249031000040,https://www.shilladfs.com/estore/kr/ko/p/5304440
엘리먼츠오브아일라 쉐리캐스크 700ml,엘리먼츠 오브 아일라,54.620999999999995,54.0,107.1,119.0,10.0,39,0,0.0,0,N,1211:블렌디드 위스키,5372479,276331000004,https://www.shilladfs.com/estore/kr/ko/p/5372479
엘리먼츠오브아일라 캐스크에디션 700ml,엘리먼츠 오브 아일라,36.260999999999996,54.0,71.1,79.0,10.0,16,0,0.0,6,Y,1211:블렌디드 위스키,5372477,276331000003,https://www.shilladfs.com/estore/kr/ko/p/5372477
엘리먼츠오브아일라 버번캐스크 700ml,엘리먼츠 오브 아일라,46.87,57.0,46.87,109.0,57.0,18,0,0.0,6,Y,1211:블렌디드 위스키,5372478,276331000002,https://www.shilladfs.com/estore/kr/ko/p/5372478
엘리먼츠오브아일라 아이러브아일라 500ml,엘리먼츠 오브 아일라,31.86,46.0,31.86,59.0,46.0,17,0,0.0,6,Y,1211:블렌디드 위스키,5372476,276331000001,https://www.shilladfs.com/estore/kr/ko/p/5372476
아케시 하쿠로 700ml,아케시,287.84999999999997,43.0,479.75,505.0,5.0,147,0,0.0,4,Y,1220:싱글몰트 위스키,5372473,276131000003,https://www.shilladfs.com/estore/kr/ko/p/5372473
아케시 쇼만 700ml,아케시,192.08999999999997,43.0,320.15,337.0,5.0,104,1,10.0,6,Y,1211:블렌디드 위스키,5372475,276131000002,https://www.shilladfs.com/estore/kr/ko/p/5372475
