술이름,기준가_HKD,정가_HKD,환율_HKDKRW,기준가_KRW,반입추정가_KRW_관세20,반입추정가_KRW_FTA0,재고,출처,가져온날짜,URL,비고
"Berry's - Exceptional Casks, Bunnahabhain 28y, 1987, 49.4%, Cask #2483",8800.0,,179.673829,1581130,4040609,3367174,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0021,
"Berry's - Bowmore 11y, 2001, 46%",1250.0,,179.673829,224592,573949,478291,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0015,재고없음
"Berry's - Blair Athol 23y, 1989, 46%",1900.0,,179.673829,341380,872403,727003,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0017,재고없음
"Berry's - Arran 16y, 1997, 46%",1360.0,,179.673829,244356,624457,520381,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0019,재고없음
"Drunken Master - NeoGeo, 30th Anniversary, SNK Edition 1, Edradour 10y, 2009, 57.4%",7000.0,,179.673829,1257717,3214121,2678434,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/drunk-0001,
"Ardnamurchan - AD/04.21:03 Release, 5y, 46.8%",650.0,,179.673829,116788,298454,248712,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-04-21-03-5y-46-8-batch-3,
"Ardnamurchan - AD/01.21:01 Release, 5y, 46.8%",650.0,,179.673829,116788,298454,248712,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-01-21-01-5y-46-8-batch-2,
Ardnamurchan - First AD Tasting Pack,450.0,,179.673829,80853,206621,172185,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-ard006,
"The First Editions - Glen Keith 28y, 1993, 56.4%, 149b",4380.0,,179.673829,786971,2011120,1675933,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-glen-keith-28y-1993-56-4-149b,
"The First Editions - Tamnavulin 27y, 47.6%, 1991, 255b",3120.0,,179.673829,560582,1432579,1193815,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0043,
"The First Editions - Royal Lochnagar 19y, 55.5%, 2000, 384b",1980.0,,179.673829,355754,909136,757614,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0036,재고없음
"The First Editions - Macduff 21y, 1997, 54.4%, 288b",2480.0,,179.673829,445591,1138717,948931,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0033,
"The First Editions - Glen Keith 26y, 1993, 56.7%, 162b",2750.0,,179.673829,494103,1262690,1052242,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0018,
"The First Editions - Bruichladdich 28y, 50.7%, 1991, 295b",4990.0,,179.673829,896572,2291208,1909340,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0011,
"Adelphi Selection - Glen Keith, 23y, 1995, 60.5%, 137b",3480.0,,179.673829,625265,1597877,1331564,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000081,
"Adelphi Limited - Glen Grant 22y, 1985, 62.1%, 64b, IB Single Malt Scotch Whisky",4300.0,,179.673829,772597,1974387,1645323,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000077,
"Adelphi Limited - Benrinnes 33y, 1984, 57.3%, 395b",6850.0,,179.673829,1230766,3145247,2621039,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000069,
"Adelphi Selection - Aultmore 18y, 2000, 55% , 480b",2460.0,,179.673829,441998,1129535,941279,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000067,
"Adelphi Limited - Teaninich 34y, 1983, 44%, 190b",6000.0,,179.673829,1078043,2754960,2295800,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000063,
"Adelphi Limited - Mortlach 25y, 1993, 56.1%, 385b",4900.0,,179.673829,880402,2249885,1874904,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000062,
"Adelphi Limited - Miltonduff 36y, 1981, 51.8%, 138b",6500.0,,179.673829,1167880,2984541,2487117,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000061,
"Adelphi - Loyal Old Mature Private Stock, Blended Scotch Whisky, 40%, 70cl",330.0,,179.673829,59292,151522,126268,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adp-000001,
"Hepburn's Choice (NEW) - Talisker 9y, 2011, 46%, 903b",1320.0,,179.673829,237169,606090,505075,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hepburns-choice-talisker-9y-2011-46-903b,
"Hepburn's Choice (NEW) - Caol ila 10y, 2010, 46%, 639b",1320.0,,179.673829,237169,606090,505075,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hepburns-choice-caol-ila-10y-2010-46-639b,
"Hepburn's Choice (NEW) - Miltonduff 10y, 257b",920.0,,179.673829,165300,422427,352023,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-hc00053,재고없음
"Hepburn's Choice (NEW) - Caol Ila 9y, 797b, Sherry Cask",1190.0,,179.673829,213812,546401,455334,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-hc00024,
"Hepburn's Choice (NEW) - Caol Ila 9y, 388b, Wine cask",1180.0,,179.673829,212015,541809,451507,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-hc00023,재고없음
"Hepburn's Choice (NEW) - Blair Athol 10y, 183b",920.0,,179.673829,165300,422427,352023,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-hc00018,재고없음
"Hepburn's Choice (NEW) - Benrinnes 9y, 351b",850.0,,179.673829,152723,390287,325239,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-hc00017,
